BusNum,Lat,Lon,AreaNum,SubName,BusName,AreaName,Vnom
110767,29.4507,-94.6446,7,PORT BOLIVAR 1,PORT BOLIVAR 1 1,Coast,138
111409,29.5376,-95.9695,7,ORCHARD 2,ORCHARD 2 1,Coast,138
180076,28.9306,-100.123,3,LA PRYOR 3,LA PRYOR 3 1,West,138
260201,32.7751,-97.1421,5,HURST 10,HURST 10 1,North Central,138
180075,27.8414,-99.2436,4,ENCINAL 9,ENCINAL 9 1,South,138
110133,29.0388,-96.5128,7,GANADO 2,GANADO 2 1,Coast,138
110757,29.9965,-95.1917,7,KINGWOOD 6,KINGWOOD 6 1,Coast,138
250111,31.6719,-96.1299,8,FAIRFIELD 2,FAIRFIELD 2 1,East,138
250122,32.473,-95.0557,8,WINONA 1,WINONA 1 1,East,138
270015,29.3147,-97.1424,6,SWEET HOME 1,SWEET HOME 1 1,South Central,138
150263,32.9572,-97.3827,5,HASLET 1,HASLET 1 1,North Central,138
160134,28.1319,-96.7972,4,AUSTWELL 3,AUSTWELL 3 1,South,138
170034,32.6955,-96.1306,5,WILLS POINT 2,WILLS POINT 2 1,North Central,138
160152,27.668,-97.3102,4,CORPUS CHRISTI 18,CORPUS CHRISTI 18 1,South,138
160187,27.8923,-97.3103,4,GREGORY 2,GREGORY 2 1,South,138
170485,33.1277,-96.1313,5,GREENVILLE 2,GREENVILLE 2 1,North Central,138
230026,29.9719,-96.5767,6,INDUSTRY 2,INDUSTRY 2 1,South Central,138
110137,29.7783,-95.9684,7,PATTISON 1,PATTISON 1 1,Coast,138
170494,33.1227,-96.1334,5,GREENVILLE 5,GREENVILLE 5 1,North Central,138
160204,27.6065,-97.3117,4,CORPUS CHRISTI 28,CORPUS CHRISTI 28 2,South,138
150011,32.2444,-97.7111,5,RAINBOW 1,RAINBOW 1 1,North Central,138
170338,32.893,-96.6758,5,GARLAND 24,GARLAND 24 1,North Central,138
200060,26.3878,-97.9884,4,EDCOUCH 1,EDCOUCH 1 1,South,138
110029,29.2996,-96.1336,7,WHARTON 1,WHARTON 1 1,Coast,138
150118,33.1939,-99.1956,5,THROCKMORTON 1,THROCKMORTON 1 1,North Central,138
170012,33.1481,-95.9694,5,CAMPBELL 1,CAMPBELL 1 1,North Central,138
150480,33.101,-97.9574,5,PERRIN 2,PERRIN 2 2,North Central,138
110101,28.7222,-96.1372,7,PALACIOS 2,PALACIOS 2 1,Coast,138
250107,33.0854,-95.0038,8,WINFIELD 4,WINFIELD 4 1,East,138
140039,30.1148,-97.3208,6,BASTROP 4,BASTROP 4 1,South Central,138
160154,27.6551,-97.3222,4,CORPUS CHRISTI 20,CORPUS CHRISTI 20 1,South,138
110701,29.8231,-95.4258,7,HOUSTON 12,HOUSTON 12 1,Coast,138
110987,30.1322,-95.4673,7,SPRING 21,SPRING 21 1,Coast,138
250252,32.2362,-95.1929,8,WHITEHOUSE 4,WHITEHOUSE 4 1,East,138
230164,31.4034,-96.1408,8,JEWETT 2,JEWETT 2 1,East,138
200147,26.1737,-97.8012,4,LA FERIA 2,LA FERIA 2 1,South,138
270075,29.0772,-97.3223,6,CUERO 3,CUERO 3 1,South Central,138
230048,30.2687,-96.144,6,WASHINGTON 4,WASHINGTON 4 1,South Central,138
150063,32.9988,-97.8019,5,SPRINGTOWN 2,SPRINGTOWN 2 1,North Central,138
250006,32.1518,-95.9675,8,MALAKOFF 1,MALAKOFF 1 1,East,138
120072,29.1668,-99.2507,6,YANCEY 4,YANCEY 4 1,South Central,138
200089,26.4149,-97.9484,4,EDCOUCH 2,EDCOUCH 2 1,South,138
110159,29.7843,-96.144,7,SEALY 3,SEALY 3 1,Coast,138
250194,31.844,-95.4676,8,NECHES 2,NECHES 2 1,East,138
140015,30.1472,-97.3253,6,BASTROP 2,BASTROP 2 1,South Central,138
210012,31.7459,-97.3279,5,CHINA SPRING 2,CHINA SPRING 2 1,North Central,138
250191,31.7622,-95.9662,8,TENNESSEE COLONY 2,TENNESSEE COLONY 2 1,East,138
160065,28.163,-97.389,4,WOODSBORO 1,WOODSBORO 1 1,South,138
110081,28.9073,-96.1453,7,ELMATON 1,ELMATON 1 1,Coast,138
150179,32.5409,-97.3285,5,BURLESON 3,BURLESON 3 1,North Central,138
200141,26.1675,-97.71,4,COMBES 2,COMBES 2 1,South,138
270060,29.764,-97.3296,6,WAELDER 3,WAELDER 3 1,South Central,138
230198,31.3601,-96.1478,8,JEWETT 4,JEWETT 4 1,East,138
150404,32.4876,-97.8011,5,GRANBURY 5,GRANBURY 5 1,North Central,138
140013,30.2466,-97.1395,6,PAIGE 1,PAIGE 1 1,South Central,138
150044,33.1538,-97.3876,5,JUSTIN 1,JUSTIN 1 1,North Central,138
110762,30.0695,-95.1937,7,KINGWOOD 8,KINGWOOD 8 1,Coast,138
110518,30.0793,-95.4703,7,SPRING 4,SPRING 4 1,Coast,138
111150,29.6934,-95.5502,7,STAFFORD 18,STAFFORD 18 1,Coast,138
120076,30.3745,-98.792,3,WILLOW CITY 1,WILLOW CITY 1 1,West,138
230100,30.9691,-96.1514,8,NORTH ZULCH 1,NORTH ZULCH 1 1,East,138
130348,32.3373,-96.1488,5,KEMP 4,KEMP 4 1,North Central,138
180036,26.9317,-99.2583,4,ZAPATA 1,ZAPATA 1 1,South,138
110143,29.7056,-96.1545,7,SEALY 2,SEALY 2 1,Coast,138
150219,32.7545,-97.3332,5,FORT WORTH 16,FORT WORTH 16 1,North Central,138
160094,27.58,-97.8,4,BISHOP 3,BISHOP 3 1,South,138
230110,30.6038,-96.1563,8,IOLA 4,IOLA 4 1,East,138
111088,29.3658,-95.0065,7,LA MARQUE 2,LA MARQUE 2 1,Coast,138
220071,31.4599,-103.283,1,BARSTOW 1,BARSTOW 1 1,Far West,138
110135,28.9816,-95.9635,7,MARKHAM 2,MARKHAM 2 1,Coast,138
250113,32.0171,-94.9848,8,NEW SUMMERFIELD 1,NEW SUMMERFIELD 1 1,East,138
111383,29.7395,-95.1947,7,GALENA PARK 23,GALENA PARK 23 1,Coast,138
110123,29.4375,-96.1569,7,HUNGERFORD 2,HUNGERFORD 2 1,Coast,138
180063,29.0284,-100.159,3,LA PRYOR 2,LA PRYOR 2 1,West,138
150211,32.6938,-97.3342,5,FORT WORTH 11,FORT WORTH 11 1,North Central,138
250289,31.7229,-96.1577,8,FAIRFIELD 4,FAIRFIELD 4 1,East,138
170187,33.0678,-96.5718,5,ALLEN 3,ALLEN 3 1,North Central,138
250152,33.6516,-95.4244,2,BLOSSOM 2,BLOSSOM 2 1,North,138
111002,29.7893,-95.4727,7,BELLAIRE 33,BELLAIRE 33 1,Coast,138
110131,29.7747,-96.1596,7,SEALY 1,SEALY 1 1,Coast,138
250064,31.0995,-94.5871,8,CHESTER 1,CHESTER 1 1,East,138
150283,32.8614,-97.337,5,KELLER 12,KELLER 12 1,North Central,138
111405,29.7408,-96.1599,7,SEALY 5,SEALY 5 1,Coast,138
240008,30.7805,-100.14,3,FORT MC KAVETT 1,FORT MC KAVETT 1 1,West,138
170442,33.2171,-97.1358,5,DENTON 7,DENTON 7 1,North Central,138
260169,32.6923,-97.137,5,ARLINGTON 14,ARLINGTON 14 1,North Central,138
120180,29.3959,-98.8568,6,CASTROVILLE 2,CASTROVILLE 2 1,South Central,138
130349,32.2716,-96.1612,5,TRINIDAD 1,TRINIDAD 1 1,North Central,138
150202,32.7181,-97.339,5,FORT WORTH 3,FORT WORTH 3 1,North Central,138
260173,32.7712,-97.0749,5,GRAND PRAIRIE 22,GRAND PRAIRIE 22 1,North Central,138
230160,31.5717,-96.1683,8,TEAGUE 2,TEAGUE 2 1,East,138
250297,31.9453,-96.1625,8,STREETMAN 1,STREETMAN 1 1,East,138
150374,32.8033,-97.8007,5,WEATHERFORD 5,WEATHERFORD 5 1,North Central,138
111135,29.5349,-95.4744,7,FRESNO 9,FRESNO 9 1,Coast,138
170582,33.1662,-96.1726,5,GREENVILLE 9,GREENVILLE 9 1,North Central,138
170177,32.9104,-96.5694,5,ROWLETT 3,ROWLETT 3 1,North Central,138
150299,32.7927,-97.343,5,FORT WORTH 20,FORT WORTH 20 1,North Central,138
140020,29.9839,-97.3433,6,RED ROCK 1,RED ROCK 1 1,South Central,138
140070,30.2793,-97.7991,6,AUSTIN 12,AUSTIN 12 1,South Central,138
260092,32.4189,-97.1356,5,VENUS 1,VENUS 1 1,North Central,138
150344,32.6714,-97.3907,5,CROWLEY 9,CROWLEY 9 1,North Central,138
170038,33.6804,-96.1742,2,RAVENNA 1,RAVENNA 1 1,North,138
150297,32.8282,-97.3448,5,FORT WORTH 19,FORT WORTH 19 1,North Central,138
230025,30.0123,-96.5017,6,INDUSTRY 1,INDUSTRY 1 1,South Central,138
220137,30.8848,-101.9208,1,IRAAN 2,IRAAN 2 1,Far West,138
111222,29.2294,-95.1952,7,LIVERPOOL 4,LIVERPOOL 4 1,Coast,138
110146,29.6016,-96.1754,7,LISSIE 1,LISSIE 1 1,Coast,138
150173,32.3495,-97.3948,5,CLEBURNE 4,CLEBURNE 4 1,North Central,138
150366,31.9084,-97.3474,5,WHITNEY 3,WHITNEY 3 1,North Central,138
170463,33.5967,-96.1755,2,BONHAM 4,BONHAM 4 2,North,138
230128,30.7109,-96.507,8,MUMFORD 1,MUMFORD 1 1,East,138
111178,30.5293,-95.4764,7,NEW WAVERLY 5,NEW WAVERLY 5 1,Coast,138
170014,33.2281,-96.1782,5,CELESTE 1,CELESTE 1 1,North Central,138
110566,29.0442,-95.5734,7,BRAZORIA 4,BRAZORIA 4 1,Coast,138
210109,30.789,-97.1355,6,BUCKHOLTS 2,BUCKHOLTS 2 1,South Central,138
150365,31.9893,-97.3943,5,WHITNEY 2,WHITNEY 2 1,North Central,138
230162,31.2744,-96.1793,8,JEWETT 1,JEWETT 1 1,East,138
111006,29.8321,-95.4766,7,BELLAIRE 35,BELLAIRE 35 1,Coast,138
250095,32.7368,-95.5492,8,ALBA 3,ALBA 3 1,East,138
170022,33.0021,-96.1812,5,CADDO MILLS 2,CADDO MILLS 2 1,North Central,138
150019,33.7135,-97.3541,2,MUENSTER 1,MUENSTER 1 1,North,138
160142,27.7858,-97.3985,4,CORPUS CHRISTI 10,CORPUS CHRISTI 10 1,South,138
120178,29.3258,-99.2847,6,D HANIS 3,D HANIS 3 1,South Central,138
250325,32.1338,-96.1812,8,KERENS 2,KERENS 2 1,East,138
200051,26.2353,-97.3573,4,SOUTH PADRE ISLAND 1,SOUTH PADRE ISLAND 1 1,South,138
230141,30.3624,-96.5076,6,SOMERVILLE 2,SOMERVILLE 2 1,South Central,138
170032,32.6403,-96.184,5,KAUFMAN 7,KAUFMAN 7 1,North Central,138
170511,32.7077,-96.1843,5,TERRELL 8,TERRELL 8 1,North Central,138
240067,32.4123,-100.063,3,MERKEL 1,MERKEL 1 1,West,138
160197,28.8947,-97.135,7,NURSERY 3,NURSERY 3 2,Coast,138
140049,30.4907,-97.1355,6,THRALL 2,THRALL 2 1,South Central,138
260012,32.0999,-97.0743,5,MILFORD 1,MILFORD 1 1,North Central,138
230037,29.8467,-96.1847,7,SEALY 6,SEALY 6 1,Coast,138
250235,32.7074,-95.1959,8,HAWKINS 4,HAWKINS 4 1,East,138
170065,33.6497,-96.1849,2,BONHAM 3,BONHAM 3 1,North,138
110921,29.5977,-95.4783,7,FRESNO 5,FRESNO 5 1,Coast,138
180090,27.68,-99.2801,4,LAREDO 29,LAREDO 29 1,South,138
110866,29.9279,-95.1603,7,CROSBY 1,CROSBY 1 1,Coast,138
160106,28.738,-97.0742,7,VICTORIA 1,VICTORIA 1 1,Coast,138
110077,29.0511,-96.1936,7,DANEVANG 2,DANEVANG 2 1,Coast,138
150168,32.2383,-97.3587,5,RIO VISTA 3,RIO VISTA 3 1,North Central,138
190089,35.07,-101.863,2,AMARILLO 15,AMARILLO 15 1,North,138
160101,28.815,-96.6153,7,VANDERBILT 1,VANDERBILT 1 1,Coast,138
240090,31.3511,-100.16,3,EOLA 1,EOLA 1 1,West,138
210003,31.782,-97.8023,5,CRANFILLS GAP 1,CRANFILLS GAP 1 1,North Central,138
270022,29.3921,-97.3977,6,GONZALES 3,GONZALES 3 1,South Central,138
190087,35.1757,-101.92,2,AMARILLO 14,AMARILLO 14 1,North,138
160180,27.9317,-97.3623,4,PORTLAND 2,PORTLAND 2 1,South,138
250303,31.6045,-94.6571,8,NACOGDOCHES 5,NACOGDOCHES 5 1,East,138
150040,33.6448,-97.3627,2,MUENSTER 2,MUENSTER 2 1,North,138
160067,28.7132,-97.3631,4,GOLIAD 1,GOLIAD 1 1,South,138
220231,29.5663,-104.3554,1,PRESIDIO 5,PRESIDIO 5 1,Far West,138
160079,28.3879,-97.3602,4,WOODSBORO 2,WOODSBORO 2 1,South,138
250087,32.8667,-95.4789,8,QUITMAN 2,QUITMAN 2 1,East,138
250207,32.3593,-94.8393,8,KILGORE 2,KILGORE 2 1,East,138
270055,29.8348,-97.7972,6,MARTINDALE 1,MARTINDALE 1 1,South Central,138
250296,31.4943,-95.4789,8,GRAPELAND 5,GRAPELAND 5 1,East,138
210324,31.8695,-97.3667,5,WHITNEY 4,WHITNEY 4 2,North Central,138
170534,33.8182,-96.5692,2,CARTWRIGHT 2,CARTWRIGHT 2 1,North,138
220025,29.7468,-104.545,1,PRESIDIO 3,PRESIDIO 3 1,Far West,138
150115,34.1488,-99.3012,2,VERNON 1,VERNON 1 1,North,138
110073,29.145,-96.1938,7,DANEVANG 1,DANEVANG 1 1,Coast,138
110852,29.8548,-95.4794,7,HOUSTON 46,HOUSTON 46 1,Coast,138
240139,32.0441,-100.194,3,WINGATE 2,WINGATE 2 1,West,138
210276,31.099,-97.3677,5,TEMPLE 5,TEMPLE 5 2,North Central,138
250075,32.0941,-96.1947,8,KERENS 1,KERENS 1 1,East,138
140048,30.5815,-97.1342,6,THORNDALE 1,THORNDALE 1 1,South Central,138
140011,30.2579,-97.4042,6,ELGIN 3,ELGIN 3 1,South Central,138
220051,31.7916,-101.866,1,MIDKIFF 2,MIDKIFF 2 1,Far West,138
230174,31.196,-96.1949,8,MARQUEZ 2,MARQUEZ 2 1,East,138
150409,32.4678,-97.7072,5,GRANBURY 9,GRANBURY 9 1,North Central,138
130003,32.5717,-96.1977,5,KAUFMAN 2,KAUFMAN 2 1,North Central,138
170058,33.4592,-96.1986,2,BAILEY 1,BAILEY 1 1,North,138
120093,30.1347,-99.3331,3,INGRAM 1,INGRAM 1 1,West,138
150010,31.9289,-97.4047,5,WHITNEY 1,WHITNEY 1 1,North Central,138
260138,32.827,-97.1345,5,BEDFORD 1,BEDFORD 1 2,North Central,138
150293,32.8722,-97.3699,5,KELLER 13,KELLER 13 1,North Central,138
170031,32.7676,-96.2028,5,TERRELL 3,TERRELL 3 1,North Central,138
130326,32.2435,-96.4999,5,RICE 4,RICE 4 1,North Central,138
160186,27.8305,-97.0742,4,ARANSAS PASS 4,ARANSAS PASS 4 1,South,138
250005,32.4653,-95.4795,8,LINDALE 1,LINDALE 1 1,East,138
250166,33.5147,-95.2011,2,BOGATA 3,BOGATA 3 1,North,138
120071,28.7422,-99.3192,4,DILLEY 4,DILLEY 4 1,South,138
150530,33.7039,-97.372,2,MUENSTER 6,MUENSTER 6 2,North,138
230042,30.0133,-96.2036,7,BELLVILLE 2,BELLVILLE 2 1,Coast,138
200072,26.571,-97.7949,4,RAYMONDVILLE 2,RAYMONDVILLE 2 1,South,138
250231,32.3183,-95.4819,8,CHANDLER 2,CHANDLER 2 1,East,138
230084,30.5594,-96.2051,8,COLLEGE STATION 1,COLLEGE STATION 1 1,East,138
160031,27.9625,-97.7961,4,EDROY 1,EDROY 1 1,South,138
170020,33.3674,-95.9495,5,LADONIA 1,LADONIA 1 1,North Central,138
111053,29.9859,-95.4194,7,SPRING 25,SPRING 25 1,Coast,138
250278,31.7362,-96.2077,8,FAIRFIELD 3,FAIRFIELD 3 1,East,138
111245,29.7592,-95.0096,7,BAYTOWN 12,BAYTOWN 12 1,Coast,138
230256,30.7172,-95.5481,7,HUNTSVILLE 6,HUNTSVILLE 6 1,Coast,138
250206,32.4313,-95.2022,8,WINONA 3,WINONA 3 1,East,138
170061,33.3423,-96.2083,2,CELESTE 3,CELESTE 3 1,North,138
140241,30.5217,-97.7981,6,CEDAR PARK 16,CEDAR PARK 16 1,South Central,138
210217,31.4421,-97.4096,5,MC GREGOR 2,MC GREGOR 2 1,North Central,138
150424,33.6528,-97.3776,2,MUENSTER 4,MUENSTER 4 1,North,138
230040,29.915,-96.2086,7,BELLVILLE 1,BELLVILLE 1 1,Coast,138
190027,35.5523,-100.194,2,BRISCOE 1,BRISCOE 1 1,North,138
110329,29.7343,-95.4829,7,BELLAIRE 14,BELLAIRE 14 1,Coast,138
250145,32.1848,-95.0714,8,TROUP 2,TROUP 2 1,East,138
240021,31.0702,-100.188,3,FORT MC KAVETT 2,FORT MC KAVETT 2 1,West,138
160107,28.7553,-97.134,4,FANNIN 3,FANNIN 3 1,South,138
150461,32.3995,-97.4078,5,JOSHUA 7,JOSHUA 7 2,North Central,138
120037,29.1076,-98.806,6,NATALIA 1,NATALIA 1 1,South Central,138
250219,32.5917,-95.2036,8,HAWKINS 3,HAWKINS 3 1,East,138
230201,31.0634,-96.2095,8,NORMANGEE 3,NORMANGEE 3 1,East,138
230090,30.7227,-96.2109,8,IOLA 2,IOLA 2 1,East,138
270014,29.5332,-97.3841,6,GONZALES 1,GONZALES 1 1,South Central,138
150035,33.2535,-97.417,5,DECATUR 3,DECATUR 3 1,North Central,138
130347,32.3335,-96.2105,5,KEMP 3,KEMP 3 1,North Central,138
230095,30.4011,-96.2164,6,WASHINGTON 5,WASHINGTON 5 1,South Central,138
110136,28.7094,-96.2184,7,PALACIOS 3,PALACIOS 3 1,Coast,138
150382,32.437,-97.7945,5,GRANBURY 3,GRANBURY 3 1,North Central,138
210252,31.0695,-97.3845,5,LITTLE RIVER ACADEMY 2,LITTLE RIVER ACADEMY 2 1,North Central,138
110161,29.7629,-96.2186,7,SEALY 4,SEALY 4 2,Coast,138
170235,33.2702,-96.5646,5,MELISSA 3,MELISSA 3 1,North Central,138
270018,29.6491,-97.1333,6,FLATONIA 1,FLATONIA 1 1,South Central,138
120024,29.2393,-99.3373,6,D HANIS 1,D HANIS 1 1,South Central,138
250135,31.8699,-94.845,8,CUSHING 4,CUSHING 4 1,East,138
110338,29.7068,-95.4854,7,BELLAIRE 19,BELLAIRE 19 1,Coast,138
250024,32.6848,-95.5481,8,MINEOLA 1,MINEOLA 1 1,East,138
150193,32.4713,-97.3858,5,JOSHUA 6,JOSHUA 6 1,North Central,138
130346,32.4304,-96.2193,5,KEMP 2,KEMP 2 1,North Central,138
220238,30.4551,-103.4747,1,MARATHON 2,MARATHON 2 1,Far West,138
210263,31.2599,-97.4179,5,MOODY 3,MOODY 3 1,North Central,138
170490,33.0453,-96.2257,5,CADDO MILLS 4,CADDO MILLS 4 1,North Central,138
230047,30.2164,-96.2307,6,WASHINGTON 3,WASHINGTON 3 1,South Central,138
230168,31.113,-96.4963,8,FRANKLIN 3,FRANKLIN 3 1,East,138
250213,32.4465,-95.2047,8,WINONA 4,WINONA 4 1,East,138
170492,33.355,-96.2313,2,LEONARD 1,LEONARD 1 1,North,138
210184,31.0888,-97.7941,5,FORT HOOD 4,FORT HOOD 4 1,North Central,138
220001,31.3752,-103.53,1,PECOS 1,PECOS 1 1,Far West,138
210105,31.188,-97.1337,5,LOTT 1,LOTT 1 1,North Central,138
150286,32.7963,-97.3893,5,NAVAL AIR STATION_ JRB 3,NAVAL AIR STATION_ JRB 3 1,North Central,138
230230,30.6814,-96.2328,8,COLLEGE STATION 8,COLLEGE STATION 8 1,East,138
210008,31.8792,-97.7048,5,MERIDIAN 2,MERIDIAN 2 1,North Central,138
170016,33.1979,-96.2386,5,CELESTE 2,CELESTE 2 1,North Central,138
150421,32.9856,-97.3902,5,HASLET 3,HASLET 3 1,North Central,138
110154,30.0384,-95.9381,7,WALLER 1,WALLER 1 1,Coast,138
120125,29.7508,-99.352,6,TARPLEY 2,TARPLEY 2 1,South Central,138
170578,33.1612,-96.2397,5,CADDO MILLS 6,CADDO MILLS 6 1,North Central,138
220029,30.1352,-101.757,1,LANGTRY 1,LANGTRY 1 1,Far West,138
240078,31.5292,-100.188,3,MILES 1,MILES 1 1,West,138
190096,35.1855,-101.82,2,AMARILLO 19,AMARILLO 19 1,North,138
190098,35.2772,-101.833,2,AMARILLO 21,AMARILLO 21 1,North,138
240146,32.3391,-99.3619,5,BAIRD 1,BAIRD 1 1,North Central,138
260143,32.8574,-97.1319,5,BEDFORD 3,BEDFORD 3 1,North Central,138
250017,32.5832,-95.9474,8,CANTON 1,CANTON 1 1,East,138
190083,35.163,-101.899,2,AMARILLO 11,AMARILLO 11 1,North,138
250266,33.1043,-95.0122,8,WINFIELD 5,WINFIELD 5 1,East,138
250062,31.2816,-94.4756,8,HUNTINGTON 2,HUNTINGTON 2 1,East,138
111096,29.6848,-95.2062,7,PASADENA 1,PASADENA 1 1,Coast,138
110513,29.9989,-95.4873,7,SPRING 1,SPRING 1 1,Coast,138
180068,27.6118,-99.3484,4,LAREDO 27,LAREDO 27 1,South,138
220202,30.96,-103.35,1,SARAGOSA 1,SARAGOSA 1 1,Far West,138
200111,25.9171,-97.3912,4,PORT ISABEL 4,PORT ISABEL 4 1,South,138
230039,29.787,-96.2426,7,SEALY 7,SEALY 7 1,Coast,138
170460,33.6828,-95.5477,2,PARIS 5,PARIS 5 1,North,138
170025,32.9197,-96.2427,5,ROYSE CITY 1,ROYSE CITY 1 1,North Central,138
250299,31.5832,-95.8525,8,OAKWOOD 4,OAKWOOD 4 1,East,138
270072,29.4531,-97.7069,6,LEESVILLE 2,LEESVILLE 2 1,South Central,138
120103,29.8435,-99.3063,6,MEDINA 1,MEDINA 1 1,South Central,138
230182,31.4497,-95.9471,8,BUFFALO 4,BUFFALO 4 1,East,138
190086,35.1855,-101.885,2,AMARILLO 13,AMARILLO 13 1,North,138
170047,33.732,-96.2478,2,RAVENNA 2,RAVENNA 2 1,North,138
150016,32.0261,-97.3944,5,BLUM 1,BLUM 1 1,North Central,138
150038,33.3542,-97.3963,5,KRUM 1,KRUM 1 1,North Central,138
230050,30.1385,-96.2495,6,CHAPPELL HILL 2,CHAPPELL HILL 2 1,South Central,138
210113,31.1474,-97.1313,6,LOTT 3,LOTT 3 1,South Central,138
130345,32.5767,-96.245,5,KAUFMAN 6,KAUFMAN 6 1,North Central,138
170004,33.6281,-97.0688,2,GAINESVILLE 1,GAINESVILLE 1 1,North,138
210010,31.7858,-97.3983,5,CHINA SPRING 1,CHINA SPRING 1 1,North Central,138
170497,32.9426,-96.2496,5,ROYSE CITY 5,ROYSE CITY 5 1,North Central,138
270036,29.6572,-97.3997,6,HARWOOD 1,HARWOOD 1 1,South Central,138
160143,27.7096,-97.4002,4,CORPUS CHRISTI 11,CORPUS CHRISTI 11 1,South,138
170466,33.7198,-96.5639,2,DENISON 3,DENISON 3 1,North,138
220061,32.7335,-101.961,1,LAMESA 1,LAMESA 1 1,Far West,138
180060,27.4128,-99.356,4,LAREDO 26,LAREDO 26 1,South,138
160144,27.7694,-97.4021,4,CORPUS CHRISTI 12,CORPUS CHRISTI 12 1,South,138
160150,27.6884,-97.403,4,CORPUS CHRISTI 16,CORPUS CHRISTI 16 1,South,138
140064,30.267,-97.7006,6,AUSTIN 7,AUSTIN 7 1,South Central,138
270059,29.7823,-97.4032,6,ROSANKY 2,ROSANKY 2 1,South Central,138
230258,31.422,-96.2525,8,DONIE 3,DONIE 3 2,East,138
220120,31.5839,-102.9633,1,WICKETT 1,WICKETT 1 2,Far West,138
220078,31.3495,-103.033,1,GRANDFALLS 1,GRANDFALLS 1 1,Far West,138
250059,31.3108,-94.6662,8,LUFKIN 3,LUFKIN 3 1,East,138
250114,31.8836,-95.2082,8,GALLATIN 1,GALLATIN 1 1,East,138
150413,32.7706,-97.703,5,WEATHERFORD 8,WEATHERFORD 8 1,North Central,138
250234,32.6689,-95.4905,8,MINEOLA 5,MINEOLA 5 2,East,138
110089,28.7692,-96.2525,7,PALACIOS 1,PALACIOS 1 1,Coast,138
111014,29.8558,-95.5727,7,KATY 85,KATY 85 1,Coast,138
110155,29.9893,-95.9296,7,WALLER 2,WALLER 2 1,Coast,138
150033,33.5387,-97.424,2,ROSSTON 1,ROSSTON 1 1,North,138
250273,33.0541,-94.8465,8,DAINGERFIELD 1,DAINGERFIELD 1 1,East,138
250109,31.7872,-96.2534,8,KIRVIN 2,KIRVIN 2 1,East,138
110049,29.0384,-96.493,7,GANADO 1,GANADO 1 1,Coast,138
110381,30.1751,-95.4954,7,TOMBALL 6,TOMBALL 6 1,Coast,138
170501,32.8246,-96.2552,5,TERRELL 5,TERRELL 5 1,North Central,138
140026,30.0072,-97.1245,6,SMITHVILLE 3,SMITHVILLE 3 1,South Central,138
120128,30.1895,-99.3718,3,INGRAM 5,INGRAM 5 1,West,138
200102,25.9286,-97.4135,4,BROWNSVILLE 5,BROWNSVILLE 5 1,South,138
160148,27.7575,-97.4138,4,CORPUS CHRISTI 14,CORPUS CHRISTI 14 1,South,138
120126,29.4186,-99.4001,6,SABINAL 2,SABINAL 2 1,South Central,138
230237,30.5412,-96.2566,8,COLLEGE STATION 11,COLLEGE STATION 11 1,East,138
250263,33.6726,-95.4957,2,PARIS 8,PARIS 8 1,North,138
160169,28.6687,-96.5624,7,POINT COMFORT 3,POINT COMFORT 3 1,Coast,138
110492,29.025,-95.4167,7,CLUTE 4,CLUTE 4 1,Coast,138
150316,32.7181,-97.4247,5,NAVAL AIR STATION_ JRB 15,NAVAL AIR STATION_ JRB 15 1,North Central,138
130013,32.5043,-96.2591,5,KAUFMAN 3,KAUFMAN 3 1,North Central,138
230101,30.8331,-96.2612,8,NORTH ZULCH 2,NORTH ZULCH 2 1,East,138
111117,29.736,-95.238,7,GALENA PARK 16,GALENA PARK 16 1,Coast,138
250039,31.4353,-94.8472,8,POLLOK 1,POLLOK 1 1,East,138
110482,29.5849,-95.2102,7,FRIENDSWOOD 9,FRIENDSWOOD 9 1,Coast,138
160046,27.3009,-97.7926,4,RIVIERA 1,RIVIERA 1 1,South,138
110129,29.787,-95.928,7,BROOKSHIRE 1,BROOKSHIRE 1 1,Coast,138
230066,29.9481,-96.2619,7,BELLVILLE 4,BELLVILLE 4 1,Coast,138
230232,30.5235,-96.262,8,COLLEGE STATION 10,COLLEGE STATION 10 1,East,138
170454,33.6621,-95.5476,2,PARIS 3,PARIS 3 1,North,138
170017,33.1027,-96.2621,5,CADDO MILLS 1,CADDO MILLS 1 1,North Central,138
140267,30.5772,-97.4202,6,TAYLOR 4,TAYLOR 4 2,South Central,138
260191,32.4876,-96.9494,5,MIDLOTHIAN 3,MIDLOTHIAN 3 1,North Central,138
220016,31.0127,-102.893,1,COYANOSA 1,COYANOSA 1 1,Far West,138
160157,27.8055,-97.4252,4,CORPUS CHRISTI 22,CORPUS CHRISTI 22 1,South,138
210054,30.9559,-97.9376,5,BRIGGS 1,BRIGGS 1 1,North Central,138
111236,29.2559,-95.2103,7,LIVERPOOL 5,LIVERPOOL 5 2,Coast,138
250123,32.3763,-95.018,8,ARP 2,ARP 2 1,East,138
250244,32.1976,-95.498,8,CHANDLER 3,CHANDLER 3 1,East,138
230169,31.0994,-96.2639,8,FLYNN 1,FLYNN 1 1,East,138
220076,32.2834,-102.867,1,ANDREWS 2,ANDREWS 2 1,Far West,138
150412,32.7436,-97.7905,5,WEATHERFORD 7,WEATHERFORD 7 1,North Central,138
160119,28.6479,-96.6262,7,PORT LAVACA 2,PORT LAVACA 2 1,Coast,138
170026,32.849,-96.2664,5,TERRELL 2,TERRELL 2 1,North Central,138
